Collecting time,Longitude,Latitude,Altitude,Altitude (Ellipsoid)
2025-04-04T05:04:24Z,99.02144,16.2721184,1827.9,1792
2025-04-04T05:04:45Z,99.0200192,16.2755408,1778.9,1743
2025-04-04T05:05:04Z,99.0190976,16.278728,1748.1,1712.2
2025-04-04T05:05:24Z,99.0185408,16.2819344,1714.3,1678.4
2025-04-04T05:05:45Z,99.0181376,16.2846944,1731.5,1695.6
2025-04-04T05:06:04Z,99.0185088,16.2860496,1780.6,1744.7
2025-04-04T05:06:24Z,99.0184384,16.2865536,1834.3,1798.4
2025-04-04T05:06:44Z,99.0186176,16.2866656,1886.7,1850.8
2025-04-04T05:07:05Z,99.0185536,16.2871024,1952.4,1916.5
2025-04-04T05:07:24Z,99.0186112,16.2871152,2019.5,1983.6
2025-04-04T05:07:45Z,99.01856,16.2872352,2084.7,2048.8
2025-04-04T05:08:04Z,99.0187904,16.28748,2154.8,2118.9
2025-04-04T05:08:24Z,99.0175616,16.2875744,2187.6,2151.7
2025-04-04T05:08:45Z,99.0163712,16.2907296,2215.8,2179.9
2025-04-04T05:09:04Z,99.0158016,16.2939392,2163.5,2127.6
2025-04-04T05:09:25Z,99.0150272,16.2976144,2087.5,2051.6
2025-04-04T05:09:45Z,99.0135424,16.3008912,2020.5,1984.6
2025-04-04T05:10:04Z,99.0122688,16.3034128,2012.9,1977
2025-04-04T05:10:25Z,99.0121408,16.30388,2034.2,1998.3
2025-04-04T05:10:44Z,99.0121664,16.3042048,2051.2,2015.3
2025-04-04T05:11:04Z,99.0119808,16.3044304,2065.2,2029.3
2025-04-04T05:11:24Z,99.0110464,16.3056816,2021.7,1985.8
2025-04-04T05:11:45Z,99.0106496,16.308552,2007.9,1972
2025-04-04T05:12:04Z,99.0099008,16.3118624,1955.2,1919.3
2025-04-04T05:12:24Z,99.0095808,16.3152672,1959.1,1923.2
2025-04-04T05:12:45Z,99.0094592,16.3186784,1936.7,1900.8
2025-04-04T05:13:04Z,99.0093696,16.3217312,1910.7,1874.8
2025-04-04T05:13:24Z,99.0100544,16.3241712,1926.6,1890.7
2025-04-04T05:13:45Z,99.009504,16.32704,1945,1909.1
2025-04-04T05:14:04Z,99.0084736,16.3302064,1935.6,1899.6
2025-04-04T05:14:24Z,99.0073088,16.333424,1880.4,1844.4
2025-04-04T05:14:45Z,99.00592,16.3366704,1848.9,1812.9
2025-04-04T05:15:04Z,99.005056,16.339664,1815.2,1779.2
2025-04-04T05:15:24Z,99.0041216,16.3425424,1785.3,1749.3
2025-04-04T05:15:45Z,99.002976,16.3457072,1753.4,1717.4
2025-04-04T05:16:04Z,99.0022208,16.3485392,1736.7,1700.7
2025-04-04T05:16:24Z,99.0014592,16.3515392,1715.4,1679.4
2025-04-04T05:16:44Z,99.0007232,16.3546816,1688.7,1652.7
2025-04-04T05:17:04Z,99.0008384,16.357944,1625.1,1589.1
2025-04-04T05:17:24Z,99.0008896,16.361,1590,1554
2025-04-04T05:17:44Z,99.0015232,16.3637728,1563.3,1527.3
2025-04-04T05:18:04Z,99.0023872,16.3662224,1533,1497
2025-04-04T05:18:24Z,99.0032704,16.3685792,1505.8,1469.8
2025-04-04T05:18:45Z,99.0012608,16.3693184,1476.2,1440.2
2025-04-04T05:19:04Z,98.9988096,16.3693568,1468.8,1432.8
2025-04-04T05:19:24Z,98.9983232,16.3698976,1450.1,1414.1
2025-04-04T05:19:45Z,98.9979008,16.3703328,1435.4,1399.4
2025-04-04T05:20:05Z,98.9968896,16.3722656,1415.3,1379.3
2025-04-04T05:20:24Z,98.9957568,16.3726464,1410.9,1374.9
2025-04-04T05:20:44Z,98.9953024,16.3740096,1395.8,1359.8
2025-04-04T05:21:05Z,98.9929024,16.3753904,1371.7,1335.7
2025-04-04T05:21:24Z,98.9916224,16.3773408,1375.1,1339
2025-04-04T05:21:44Z,98.9911104,16.377304,1374.6,1338.5
2025-04-04T05:22:05Z,98.990816,16.3780592,1373.7,1337.6
2025-04-04T05:22:25Z,98.9918272,16.3777808,1373.4,1337.3
2025-04-04T05:22:45Z,98.9917632,16.3775696,1376.5,1340.4
2025-04-04T05:23:04Z,98.9917888,16.3775728,1377.8,1341.7
2025-04-04T05:23:24Z,98.9917824,16.3776,1369.8,1333.7
2025-04-04T05:25:04Z,98.9918208,16.377688,1380.5,1344.4
2025-04-04T05:30:05Z,98.9917696,16.3776512,1369.1,1333
2025-04-04T05:35:06Z,98.9916224,16.3776544,1397.4,1361.3
2025-04-04T05:40:05Z,98.9916928,16.3776928,1397.3,1361.2
2025-04-04T05:45:05Z,98.9917696,16.3776448,1382.1,1346
2025-04-04T05:50:04Z,98.9916928,16.3777216,1388.4,1352.3
2025-04-04T05:55:05Z,98.9918016,16.3776112,1379.4,1343.3
2025-04-04T06:00:05Z,98.991776,16.3776768,1382.5,1346.4
2025-04-04T06:05:07Z,98.991744,16.3775776,1370.4,1334.3
2025-04-04T06:10:07Z,98.9917312,16.3777584,1411.3,1375.2
2025-04-04T06:15:05Z,98.9916992,16.3777232,1389.6,1353.5
2025-04-04T06:20:06Z,98.9918144,16.3776128,1389.6,1353.5
2025-04-04T06:25:05Z,98.9917632,16.3776992,1385.3,1349.2
2025-04-04T06:30:06Z,98.991808,16.377608,1404.5,1368.4
2025-04-04T06:35:06Z,98.9916736,16.3775312,1357,1320.9
2025-04-04T06:40:05Z,98.9917056,16.3776304,1379.6,1343.5
2025-04-04T06:45:06Z,98.9918656,16.3775856,1410.8,1374.7
2025-04-04T06:50:06Z,98.9917312,16.3776272,1382.4,1346.3
2025-04-04T06:55:06Z,98.9917056,16.3777008,1384.7,1348.6
2025-04-04T07:00:07Z,98.991776,16.3776768,1415.2,1379.1
2025-04-04T07:05:06Z,98.9918848,16.3775888,1398.8,1362.7
2025-04-04T07:10:08Z,98.991712,16.377568,1367.8,1331.7
2025-04-04T07:15:06Z,98.9915456,16.3775696,1343.9,1307.8
2025-04-04T07:20:06Z,98.9916224,16.3775392,1348.8,1312.7
2025-04-04T07:25:06Z,98.991648,16.3776144,1339.4,1303.3
2025-04-04T07:30:06Z,98.991744,16.3775584,1404.1,1368
2025-04-04T07:35:07Z,98.9917888,16.3776048,1393.5,1357.4
2025-04-04T07:40:06Z,98.9916672,16.377552,1417.8,1381.7
2025-04-04T07:45:05Z,98.991552,16.3776336,1374.7,1338.6
2025-04-04T07:50:05Z,98.9915072,16.3775632,1419.5,1383.4
2025-04-04T07:55:06Z,98.9916032,16.3775984,1401.2,1365.1
2025-04-04T08:00:05Z,98.991488,16.3776016,1401.8,1365.7
2025-04-04T08:05:05Z,98.9915392,16.3775728,1380.6,1344.5
2025-04-04T08:10:05Z,98.9917248,16.3776,1385.6,1349.5
2025-04-04T08:15:04Z,98.9916288,16.3775152,1402.5,1366.4
2025-04-04T08:20:05Z,98.9916736,16.3776736,1381.8,1345.7
2025-04-04T08:25:05Z,98.991648,16.3775536,1400.2,1364.1
2025-04-04T08:30:04Z,98.991552,16.3776448,1396.3,1360.2
2025-04-04T08:35:05Z,98.9918016,16.3776416,1402.3,1366.2
2025-04-04T08:40:05Z,98.991616,16.3775536,1392.8,1356.7
2025-04-04T08:45:05Z,98.9916032,16.3775152,1386.7,1350.6
2025-04-04T08:50:05Z,98.9916288,16.3775328,1403.3,1367.2
2025-04-04T08:55:04Z,98.9918464,16.3776576,1410.7,1374.6
2025-04-04T09:00:03Z,98.9917632,16.3776144,1467.2,1431.1
2025-04-04T09:05:05Z,98.9917376,16.3775456,1393.5,1357.4
2025-04-04T09:10:04Z,98.9918272,16.3776688,1383.6,1347.5
2025-04-04T09:15:07Z,98.9918016,16.3776304,1477.7,1441.6
2025-04-04T09:20:05Z,98.9917888,16.3776832,1378.7,1342.6
2025-04-04T09:25:04Z,98.9917504,16.3776112,1368,1331.9
2025-04-04T09:30:14Z,98.991808,16.3776288,1408.6,1372.5
2025-04-04T09:35:15Z,98.9917504,16.3776736,1467.8,1431.7
2025-04-04T09:40:12Z,98.9917632,16.3776048,1532.7,1496.6
2025-04-04T09:45:22Z,98.9917504,16.37764,1477.2,1441.1
2025-04-04T09:50:55Z,98.9917888,16.3776128,1383.7,1347.6
2025-04-04T09:55:09Z,98.9917888,16.3775728,1366.3,1330.2
2025-04-04T10:00:10Z,98.9917248,16.3775344,1382.5,1346.4
2025-04-04T10:05:20Z,98.9917632,16.3775696,1386.4,1350.3
2025-04-04T10:10:05Z,98.9918016,16.3775616,1392.8,1356.7
2025-04-04T10:15:05Z,98.991712,16.3775456,1380.2,1344.1
2025-04-04T10:20:04Z,98.9917632,16.3774912,1394.7,1358.6
2025-04-04T10:25:04Z,98.9918656,16.3775744,1392,1355.9
2025-04-04T10:30:06Z,98.9918656,16.3776192,1396.4,1360.3
2025-04-04T10:35:05Z,98.9918144,16.3776128,1403.8,1367.7
2025-04-04T10:40:05Z,98.991744,16.377568,1389.7,1353.6
2025-04-04T10:45:05Z,98.9918464,16.3775904,1380.4,1344.3
2025-04-04T10:50:07Z,98.9918464,16.3775344,1369.3,1333.2
2025-04-04T10:55:06Z,98.991744,16.3776224,1403,1366.9
2025-04-04T11:00:03Z,98.9919424,16.3775792,1391.3,1355.2
2025-04-04T11:05:04Z,98.9917312,16.3774912,1371.8,1335.7
2025-04-04T11:10:04Z,98.991744,16.3775552,1362.7,1326.6
2025-04-04T11:15:05Z,98.9917504,16.377536,1373,1336.9
2025-04-04T11:20:04Z,98.9918272,16.3774816,1353.6,1317.5
2025-04-04T11:25:05Z,98.991872,16.3773792,1341.4,1305.3
2025-04-04T11:30:05Z,98.9918528,16.3774304,1368.3,1332.2
2025-04-04T11:35:06Z,98.991904,16.3773696,1351.4,1315.3
2025-04-04T11:40:06Z,98.9919808,16.377296,1363,1326.9
2025-04-04T11:45:07Z,98.9921344,16.3771472,1360.2,1324.1
2025-04-04T11:50:05Z,98.9919424,16.3773232,1374.1,1338
2025-04-04T11:55:05Z,98.9920512,16.3772672,1364,1327.9
2025-04-04T12:00:06Z,98.9924096,16.3768544,1390.5,1354.5
2025-04-04T12:05:06Z,98.9926848,16.3764208,1424.4,1388.4
2025-04-04T12:10:05Z,98.9928256,16.3763696,1442.7,1406.7
2025-04-04T12:20:08Z,98.9931136,16.3760992,1435.8,1399.8
2025-04-04T12:30:05Z,98.9933248,16.3760528,1463.7,1427.7
2025-04-04T12:40:04Z,98.9933632,16.376432,1504.3,1468.3
2025-04-04T12:50:06Z,98.994016,16.3758544,1547.9,1511.9
2025-04-04T13:00:07Z,98.994592,16.3757808,1587.5,1551.5
2025-04-04T13:10:07Z,98.995264,16.3756432,1621.6,1585.6
2025-04-04T13:20:10Z,98.9961856,16.375448,1682.2,1646.2
2025-04-04T13:30:14Z,98.9927296,16.376928,1389.2,1353.2
2025-04-04T13:40:09Z,98.9925696,16.3772832,1377.9,1341.9
2025-04-04T13:50:10Z,98.9922688,16.377272,1323.1,1287.1
2025-04-04T14:00:07Z,98.992096,16.377304,1295.5,1259.4
2025-04-04T14:10:10Z,98.993408,16.3767072,878,842
2025-04-04T14:20:09Z,98.9928256,16.3768528,985.3,949.3
2025-04-04T14:30:08Z,98.9921088,16.3772272,1112.4,1076.3
2025-04-04T14:40:08Z,98.991488,16.3778976,1209,1172.9
2025-04-04T14:50:08Z,98.9916288,16.3774288,1200.8,1164.7
2025-04-04T15:00:09Z,98.991424,16.3776736,1267.3,1231.2
2025-04-04T15:10:07Z,98.991296,16.3778784,1305.2,1269.1
2025-04-04T15:20:07Z,98.9912384,16.3779328,1311.6,1275.5
2025-04-04T15:30:08Z,98.9914304,16.3777472,1346.1,1310
2025-04-04T15:40:06Z,98.9913536,16.3777136,1380.4,1344.3
2025-04-04T15:50:09Z,98.9915648,16.3777584,1396.5,1360.4
2025-04-04T16:00:12Z,98.9915456,16.3777392,1579.1,1543
2025-04-04T16:10:16Z,98.991648,16.3778368,1613.6,1577.5
2025-04-04T16:20:19Z,98.9915456,16.3777776,1537.3,1501.2
2025-04-04T16:30:32Z,98.9916992,16.3776304,1395.4,1359.3
2025-04-04T16:40:05Z,98.991744,16.3776688,1371.1,1335
2025-04-04T16:50:02Z,98.9916928,16.377672,1380.7,1344.6
2025-04-04T17:00:03Z,98.9916992,16.3776688,1373.1,1337
2025-04-04T17:10:02Z,98.9916032,16.3776736,1422,1385.9
2025-04-04T17:20:01Z,98.9917312,16.3776816,1392.1,1356
2025-04-04T17:30:04Z,98.9917696,16.3776224,1380.9,1344.8
2025-04-04T17:40:01Z,98.9917632,16.3775424,1378.7,1342.6
2025-04-04T17:50:01Z,98.9917696,16.3776048,1382.9,1346.8
2025-04-04T18:00:03Z,98.9917056,16.3774608,1410.3,1374.2
2025-04-04T18:10:05Z,98.991808,16.3775616,1384.9,1348.8
2025-04-04T18:20:06Z,98.9917312,16.3775792,1372.4,1336.3
2025-04-04T18:30:05Z,98.9916544,16.3775648,1365,1328.9
2025-04-04T18:40:05Z,98.991744,16.3775536,1378.7,1342.6
2025-04-04T18:50:03Z,98.9918528,16.3775328,1385.4,1349.3
2025-04-04T19:00:03Z,98.991872,16.3775584,1392.3,1356.2
2025-04-04T19:10:03Z,98.9917696,16.3775616,1381,1344.9
2025-04-04T19:20:03Z,98.9917696,16.3775824,1385,1348.9
2025-04-04T19:30:03Z,98.9918016,16.3776608,1371.5,1335.4
2025-04-04T19:40:03Z,98.9917376,16.3776608,1366.5,1330.4
2025-04-04T19:50:03Z,98.9917376,16.3776992,1391.9,1355.8
2025-04-04T20:00:02Z,98.9916672,16.3776416,1398.1,1362
2025-04-04T20:10:03Z,98.991744,16.3776224,1377.5,1341.4
2025-04-04T20:20:03Z,98.9916864,16.3777696,1362.3,1326.2
2025-04-04T20:30:02Z,98.9918464,16.3776048,1365.9,1329.8
2025-04-04T20:40:02Z,98.991744,16.3776944,1378.3,1342.2
2025-04-04T20:50:05Z,98.9917056,16.3777504,1368.2,1332.1
2025-04-04T21:00:03Z,98.9916352,16.3778416,1368.9,1332.8
2025-04-04T21:10:02Z,98.9920064,16.3778,1429,1392.9
2025-04-04T21:20:09Z,98.992032,16.3777168,1400.1,1364
2025-04-04T21:30:10Z,98.992128,16.3777488,1434.7,1398.6
2025-04-04T21:40:10Z,98.992096,16.377824,1418,1381.9
2025-04-04T21:50:11Z,98.9921216,16.3777408,1418.2,1382.1
2025-04-04T22:00:10Z,98.992064,16.3777296,1373.5,1337.4
2025-04-04T22:10:11Z,98.9921216,16.3777728,1367.1,1331
2025-04-04T22:20:12Z,98.991904,16.3776528,1284.5,1248.4
2025-04-04T22:30:11Z,98.992064,16.3777504,1350.9,1314.8
2025-04-04T22:40:10Z,98.9921792,16.3779392,1336.7,1300.6
2025-04-04T22:50:11Z,98.9920256,16.3777584,1354.6,1318.5
2025-04-04T23:00:11Z,98.9920128,16.3777888,1342.2,1306.1
2025-04-04T23:10:11Z,98.9919936,16.3776016,1339.6,1303.5
2025-04-04T23:20:09Z,98.991936,16.3776048,1340.1,1304
2025-04-04T23:30:11Z,98.991936,16.3775536,1334.6,1298.5
2025-04-04T23:40:11Z,98.9919936,16.377528,1330.7,1294.6
2025-04-04T23:50:09Z,98.9920192,16.3776736,1349.1,1313
2025-04-05T00:00:09Z,98.9920064,16.3778416,1388.2,1352.1
2025-04-05T00:10:08Z,98.992032,16.377504,1341.6,1305.5
2025-04-05T00:20:09Z,98.9921088,16.3777024,1365.2,1329.1
2025-04-05T00:30:09Z,98.992192,16.3777536,1384.7,1348.6
2025-04-05T00:40:11Z,98.9921344,16.377672,1383.8,1347.7
2025-04-05T00:50:09Z,98.9922048,16.3775856,1384.3,1348.2
2025-04-05T01:00:10Z,98.9923392,16.3775696,1399.5,1363.5
2025-04-05T01:10:11Z,98.9921216,16.37772,1363.1,1327
2025-04-05T01:20:11Z,98.9924608,16.3774864,1421.7,1385.7
2025-04-05T01:30:10Z,98.9926656,16.3775696,1462,1426
2025-04-05T01:40:10Z,98.9927296,16.3775056,1418.4,1382.4
2025-04-05T01:50:14Z,98.9924416,16.3772208,1566.1,1530.1
2025-04-05T02:00:13Z,98.9927424,16.3772896,1450.2,1414.2
2025-04-05T02:10:08Z,98.9926976,16.3770336,1444.7,1408.7
2025-04-05T02:20:10Z,98.992704,16.3769376,1430.3,1394.3
2025-04-05T02:30:09Z,98.9926144,16.3767856,1397.3,1361.3
2025-04-05T02:40:09Z,98.992704,16.3768272,1415.7,1379.7
2025-04-05T02:50:10Z,98.9867712,16.3701088,1291.4,1255.3
2025-04-05T03:00:09Z,98.9859712,16.369768,1398.1,1362
2025-04-05T03:00:28Z,98.9863872,16.3692448,1232,1195.9
2025-04-05T03:00:51Z,98.9851136,16.3696144,1425.7,1389.6
2025-04-05T03:01:11Z,98.9851968,16.3696672,1444.3,1408.2
2025-04-05T03:01:31Z,98.9852288,16.3697312,1429.5,1393.4
2025-04-05T03:10:14Z,98.9851456,16.3696384,1380.6,1344.5
2025-04-05T03:20:08Z,98.9821696,16.372696,1415.1,1379
2025-04-05T03:20:26Z,98.9820224,16.3728736,1494.4,1458.3
2025-04-05T03:20:47Z,98.9815296,16.3726048,1511.7,1475.6
2025-04-05T03:21:06Z,98.9812416,16.3724224,1508.7,1472.6
2025-04-05T03:21:26Z,98.980928,16.3725184,1489.4,1453.3
2025-04-05T03:21:48Z,98.9808,16.3729024,1509.9,1473.8
2025-04-05T03:22:07Z,98.9803072,16.3730896,1533.8,1497.7
2025-04-05T03:22:27Z,98.9796544,16.3736512,1563.4,1527.3
2025-04-05T03:22:47Z,98.9788416,16.3750032,1577.7,1541.6
2025-04-05T03:23:08Z,98.976608,16.3769488,1504.6,1468.5
2025-04-05T03:23:27Z,98.9765248,16.3772032,1556.3,1520.2
2025-04-05T03:23:48Z,98.976608,16.3779232,1626.7,1590.6
2025-04-05T03:24:08Z,98.9760896,16.3784464,1599.2,1563.1
2025-04-05T03:24:27Z,98.9759744,16.3775008,1474.9,1438.8
2025-04-05T03:24:47Z,98.9758272,16.3780944,1429.5,1393.4
2025-04-05T03:25:06Z,98.9751232,16.3802256,1420.9,1384.8
2025-04-05T03:25:29Z,98.9738944,16.383512,1413.9,1377.8
