Collecting time,Longitude,Latitude
2025-05-16T10:40:07Z,106.554624,42.295968
2025-05-16T10:50:07Z,106.5547328,42.2958528
2025-05-16T11:00:06Z,106.5544512,42.295504
2025-05-16T11:12:26Z,106.5548864,42.2955136
2025-05-16T11:20:13Z,106.5552576,42.2951808
2025-05-16T11:30:14Z,106.5552064,42.2945024
2025-05-16T11:40:11Z,106.5547328,42.294688
2025-05-16T11:50:07Z,106.5552768,42.2948608
2025-05-16T12:00:07Z,106.5549568,42.2948832
2025-05-16T12:10:07Z,106.5550208,42.294704
2025-05-16T12:20:11Z,106.5569856,42.2961248
2025-05-16T12:30:12Z,106.5571392,42.2972832
2025-05-16T12:40:10Z,106.559904,42.2978656
2025-05-16T12:50:10Z,106.5593216,42.2986688
2025-05-16T13:00:11Z,106.5593536,42.2989184
2025-05-16T13:10:05Z,106.5627072,42.2996288
2025-05-16T13:20:07Z,106.5672128,42.3008416
2025-05-16T13:30:06Z,106.5675264,42.3008416
2025-05-16T13:40:06Z,106.5674944,42.30096
2025-05-16T13:50:06Z,106.5674304,42.3009344
2025-05-16T14:00:08Z,106.5673088,42.3007808
2025-05-16T14:10:07Z,106.567424,42.3009568
2025-05-16T14:20:08Z,106.5674688,42.3010048
2025-05-16T14:30:08Z,106.567392,42.300992
2025-05-16T14:40:07Z,106.5675968,42.3009408
2025-05-16T14:50:07Z,106.5675328,42.3008608
2025-05-16T15:00:08Z,106.5675648,42.3007584
2025-05-16T15:10:08Z,106.5675712,42.300672
2025-05-16T15:20:09Z,106.5676352,42.3005664
2025-05-16T15:30:06Z,106.5676416,42.3004192
2025-05-16T15:40:07Z,106.567328,42.3008128
2025-05-16T15:50:08Z,106.5674048,42.3007552
2025-05-16T16:00:09Z,106.5674112,42.3006752
2025-05-16T16:10:09Z,106.5675136,42.3005984
2025-05-16T16:20:09Z,106.5672832,42.3005376
2025-05-16T16:30:08Z,106.5671296,42.3005664
2025-05-16T16:40:08Z,106.5673088,42.3006848
2025-05-16T16:50:08Z,106.5673216,42.3006656
2025-05-16T17:00:07Z,106.5673728,42.300544
2025-05-16T17:10:08Z,106.5671936,42.300912
2025-05-16T17:20:08Z,106.5672576,42.3008384
2025-05-16T17:30:08Z,106.5672896,42.300816
2025-05-16T17:40:09Z,106.5672768,42.3007904
2025-05-16T17:50:07Z,106.5672768,42.3007424
2025-05-16T18:00:10Z,106.567328,42.3007072
2025-05-16T18:10:09Z,106.567296,42.3006432
2025-05-16T18:20:09Z,106.5673536,42.30064
2025-05-16T18:30:06Z,106.5673728,42.3006624
2025-05-16T18:40:08Z,106.5673344,42.3006528
2025-05-16T18:50:10Z,106.567328,42.3006816
2025-05-16T19:00:10Z,106.5672704,42.3007584
2025-05-16T19:10:08Z,106.5673216,42.3008128
2025-05-16T19:20:09Z,106.567296,42.3008832
2025-05-16T19:30:07Z,106.5672512,42.3007616
2025-05-16T19:40:09Z,106.5674432,42.3008704
2025-05-16T19:50:08Z,106.567392,42.3008512
2025-05-16T20:00:09Z,106.5672576,42.3007424
2025-05-16T20:10:09Z,106.567296,42.3008128
2025-05-16T20:20:09Z,106.56736,42.300736
2025-05-16T20:30:10Z,106.5674304,42.300704
2025-05-16T20:40:10Z,106.5674816,42.3006848
2025-05-16T20:50:16Z,106.5675648,42.300544
2025-05-16T21:00:17Z,106.567584,42.3004864
2025-05-16T21:10:14Z,106.5675648,42.3007136
2025-05-16T21:20:07Z,106.5674944,42.3005952
2025-05-16T21:30:10Z,106.567424,42.3004736
2025-05-16T21:40:12Z,106.5673664,42.3004224
2025-05-16T21:50:09Z,106.5673664,42.3004384
2025-05-16T22:00:12Z,106.559296,42.2999104
2025-05-16T22:00:34Z,106.5573184,42.2999424
2025-05-16T22:00:50Z,106.5572864,42.2999392
2025-05-16T22:01:09Z,106.5572864,42.2999456
2025-05-16T22:10:08Z,106.5515776,42.2996704
2025-05-16T22:20:08Z,106.5410304,42.2999296
2025-05-16T22:30:06Z,106.5410048,42.2998496
2025-05-16T22:40:08Z,106.5410816,42.2999488
2025-05-16T22:50:07Z,106.5412608,42.3002656
2025-05-16T23:00:04Z,106.541024,42.300096
2025-05-16T23:10:10Z,106.5414912,42.3003584
2025-05-16T23:20:12Z,106.5415104,42.3003136
2025-05-16T23:30:09Z,106.5414144,42.300224
2025-05-16T23:40:12Z,106.54128,42.3001088
2025-05-16T23:50:12Z,106.5411392,42.3
2025-05-17T00:00:14Z,106.5409984,42.299952
2025-05-17T00:10:13Z,106.540384,42.3004672
2025-05-17T00:20:20Z,106.5403392,42.3002784
2025-05-17T00:30:11Z,106.5403648,42.300128
2025-05-17T00:40:07Z,106.5402368,42.3002624
2025-05-17T00:50:09Z,106.5424512,42.3025216
2025-05-17T00:50:29Z,106.5404672,42.304016
2025-05-17T00:50:48Z,106.5392448,42.30544
2025-05-17T00:51:09Z,106.539072,42.3050688
2025-05-17T00:51:29Z,106.538848,42.3056224
2025-05-17T00:51:49Z,106.5394496,42.3055904
2025-05-17T00:52:09Z,106.5395328,42.305184
2025-05-17T00:52:28Z,106.5389312,42.3050112
2025-05-17T00:52:48Z,106.5389376,42.3053056
2025-05-17T00:53:08Z,106.5381952,42.3079264
2025-05-17T00:53:28Z,106.5377472,42.3085472
2025-05-17T00:53:48Z,106.5384768,42.30848
2025-05-17T00:54:08Z,106.5385344,42.3088416
2025-05-17T00:54:27Z,106.5382592,42.308688
2025-05-17T00:54:49Z,106.5383232,42.3081472
2025-05-17T00:55:09Z,106.538528,42.3081056
2025-05-17T00:55:29Z,106.5386752,42.3082112
2025-05-17T00:55:48Z,106.538368,42.3081056
2025-05-17T00:56:07Z,106.538112,42.3081248
2025-05-17T00:56:28Z,106.5387392,42.3079744
2025-05-17T00:56:48Z,106.5371904,42.3105536
2025-05-17T00:57:08Z,106.5366464,42.3132896
2025-05-17T00:57:27Z,106.5347264,42.3163712
2025-05-17T00:57:51Z,106.5325376,42.32
2025-05-17T00:58:09Z,106.5310336,42.3228
2025-05-17T00:58:27Z,106.529504,42.3254624
2025-05-17T00:58:47Z,106.5282624,42.3280512
2025-05-17T00:59:08Z,106.5267456,42.3313568
2025-05-17T00:59:28Z,106.5252352,42.3337824
2025-05-17T00:59:48Z,106.5251904,42.3355904
2025-05-17T01:00:08Z,106.5254848,42.3353728
2025-05-17T01:00:28Z,106.5254656,42.3349216
2025-05-17T01:00:48Z,106.5261248,42.3345824
2025-05-17T01:01:09Z,106.5265472,42.3349088
2025-05-17T01:01:28Z,106.5268928,42.3344704
2025-05-17T01:01:48Z,106.52704,42.3346944
2025-05-17T01:02:08Z,106.5269824,42.334352
2025-05-17T01:02:29Z,106.5277504,42.3343936
2025-05-17T01:02:49Z,106.5279488,42.3344832
2025-05-17T01:03:08Z,106.5284864,42.3361504
2025-05-17T01:03:29Z,106.5284928,42.3367296
2025-05-17T01:03:47Z,106.529344,42.3385728
2025-05-17T01:04:07Z,106.5303168,42.3411712
2025-05-17T01:04:26Z,106.5312256,42.3439744
2025-05-17T01:04:47Z,106.5313088,42.346416
2025-05-17T01:05:07Z,106.5320512,42.3491264
2025-05-17T01:05:27Z,106.5333568,42.3514208
2025-05-17T01:05:49Z,106.5330112,42.35392
2025-05-17T01:06:09Z,106.5343424,42.3563648
2025-05-17T01:06:27Z,106.536288,42.3586272
2025-05-17T01:06:49Z,106.5370944,42.3588768
2025-05-17T01:07:07Z,106.5384896,42.3601536
2025-05-17T01:07:28Z,106.538752,42.3598624
2025-05-17T01:07:48Z,106.5365632,42.3590816
2025-05-17T01:08:09Z,106.5331968,42.3589696
2025-05-17T01:08:27Z,106.5302912,42.3598016
2025-05-17T01:08:48Z,106.5265152,42.3604352
2025-05-17T01:09:08Z,106.523232,42.3602016
2025-05-17T01:09:28Z,106.5201664,42.3606784
2025-05-17T01:09:47Z,106.5168896,42.361392
2025-05-17T01:10:08Z,106.5138304,42.3618432
2025-05-17T01:10:28Z,106.5110528,42.3630624
2025-05-17T01:10:48Z,106.5117888,42.3628768
2025-05-17T01:11:07Z,106.512384,42.3631808
2025-05-17T01:11:27Z,106.5120384,42.3634336
2025-05-17T01:11:49Z,106.5125632,42.3631776
2025-05-17T01:12:08Z,106.5126208,42.3638816
2025-05-17T01:12:27Z,106.512576,42.363904
2025-05-17T01:12:47Z,106.5124032,42.3637376
2025-05-17T01:13:08Z,106.5130112,42.3639648
2025-05-17T01:13:27Z,106.511328,42.3635104
2025-05-17T01:13:47Z,106.5090496,42.3617824
2025-05-17T01:14:07Z,106.5072448,42.36008
2025-05-17T01:14:28Z,106.505216,42.3583616
2025-05-17T01:14:49Z,106.5035008,42.3567584
2025-05-17T01:15:09Z,106.5014272,42.355168
2025-05-17T01:15:28Z,106.4989824,42.3536992
2025-05-17T01:15:52Z,106.4979776,42.3530816
2025-05-17T01:16:11Z,106.4982912,42.352672
2025-05-17T01:16:29Z,106.4984192,42.3525952
2025-05-17T01:16:48Z,106.4985152,42.3527904
2025-05-17T01:17:08Z,106.4987648,42.3528896
2025-05-17T01:17:30Z,106.4999168,42.3528032
2025-05-17T01:17:47Z,106.5001664,42.352768
2025-05-17T01:18:08Z,106.5005952,42.352768
2025-05-17T01:18:29Z,106.50096,42.3533024
2025-05-17T01:18:50Z,106.5019392,42.3534016
2025-05-17T01:19:11Z,106.5016768,42.3532064
2025-05-17T01:19:44Z,106.502304,42.3533504
2025-05-17T01:20:02Z,106.5025088,42.3539872
2025-05-17T01:20:23Z,106.5025536,42.3540736
2025-05-17T01:20:43Z,106.502496,42.3545888
2025-05-17T01:21:02Z,106.5027968,42.3546336
2025-05-17T01:21:23Z,106.5023552,42.3539584
2025-05-17T01:21:42Z,106.5040512,42.3528608
2025-05-17T01:22:04Z,106.5043456,42.352096
2025-05-17T01:22:23Z,106.5050176,42.353616
2025-05-17T01:22:43Z,106.5051648,42.3530688
2025-05-17T01:23:03Z,106.5054272,42.353168
2025-05-17T01:23:23Z,106.5040832,42.3532192
2025-05-17T01:23:42Z,106.5050432,42.3543648
2025-05-17T01:24:02Z,106.5058816,42.3561568
2025-05-17T01:24:22Z,106.506816,42.358688
2025-05-17T01:24:42Z,106.5072832,42.3617568
2025-05-17T01:25:03Z,106.5074816,42.3645408
2025-05-17T01:25:23Z,106.5073152,42.3674816
2025-05-17T01:25:43Z,106.5045696,42.369872
2025-05-17T01:26:01Z,106.5026688,42.3721664
2025-05-17T01:26:22Z,106.501472,42.3740192
2025-05-17T01:26:43Z,106.5016128,42.373856
2025-05-17T01:27:02Z,106.5022144,42.3739104
2025-05-17T01:27:22Z,106.501952,42.3735456
2025-05-17T01:27:43Z,106.5015424,42.3736
2025-05-17T01:28:02Z,106.5020928,42.3735776
2025-05-17T01:28:22Z,106.5023104,42.3732256
2025-05-17T01:28:42Z,106.5027712,42.3725696
2025-05-17T01:29:02Z,106.5025664,42.3720128
2025-05-17T01:29:22Z,106.5032256,42.371984
2025-05-17T01:29:42Z,106.5032448,42.3722368
2025-05-17T01:30:02Z,106.5034496,42.3723712
2025-05-17T01:30:22Z,106.5052928,42.3736064
2025-05-17T01:30:42Z,106.5068224,42.3759616
2025-05-17T01:31:01Z,106.5086144,42.3784896
2025-05-17T01:31:22Z,106.5100736,42.3817184
2025-05-17T01:31:41Z,106.512576,42.3840896
2025-05-17T01:32:02Z,106.5152832,42.3866464
2025-05-17T01:32:22Z,106.5183808,42.3886496
2025-05-17T01:32:43Z,106.5211584,42.391296
2025-05-17T01:33:02Z,106.5229504,42.393456
2025-05-17T01:33:22Z,106.525568,42.3948608
2025-05-17T01:33:42Z,106.5271168,42.3969152
2025-05-17T01:34:02Z,106.5277184,42.3974496
2025-05-17T01:34:23Z,106.5287936,42.3972768
2025-05-17T01:34:42Z,106.5295488,42.3975616
2025-05-17T01:35:02Z,106.5303936,42.39792
2025-05-17T01:35:22Z,106.5300544,42.3975168
2025-05-17T01:35:43Z,106.528192,42.3975232
2025-05-17T01:36:02Z,106.5264,42.3975072
2025-05-17T01:36:23Z,106.5239808,42.3978016
2025-05-17T01:36:42Z,106.5211264,42.398224
2025-05-17T01:37:02Z,106.5182848,42.397968
2025-05-17T01:37:23Z,106.5148864,42.398768
2025-05-17T01:37:40Z,106.5114752,42.400144
2025-05-17T01:38:02Z,106.508352,42.4020576
2025-05-17T01:38:22Z,106.505536,42.4040832
2025-05-17T01:38:43Z,106.502784,42.4058432
2025-05-17T01:39:02Z,106.5032064,42.4064128
2025-05-17T01:39:22Z,106.5034496,42.4068672
2025-05-17T01:39:42Z,106.5036928,42.4072608
2025-05-17T01:40:02Z,106.5029696,42.4079584
2025-05-17T01:40:22Z,106.5007232,42.4083456
2025-05-17T01:40:42Z,106.4987456,42.4083328
2025-05-17T01:41:02Z,106.496416,42.4077312
2025-05-17T01:41:23Z,106.4927552,42.4067424
2025-05-17T01:41:43Z,106.4890624,42.4062496
2025-05-17T01:42:02Z,106.4865088,42.4051008
2025-05-17T01:42:22Z,106.484256,42.40464
2025-05-17T01:42:43Z,106.4813568,42.4045952
2025-05-17T01:43:03Z,106.4790016,42.4050816
2025-05-17T01:43:23Z,106.4761728,42.4046656
2025-05-17T01:43:42Z,106.4737088,42.404416
2025-05-17T01:44:03Z,106.470496,42.4050752
2025-05-17T01:44:23Z,106.4672704,42.4046624
2025-05-17T01:44:42Z,106.4639808,42.404224
2025-05-17T01:45:02Z,106.4606912,42.40448
2025-05-17T01:45:22Z,106.4575552,42.4047328
2025-05-17T01:45:42Z,106.454368,42.4060128
2025-05-17T01:46:03Z,106.4511616,42.4070592
2025-05-17T01:46:24Z,106.4477696,42.4065696
2025-05-17T01:46:42Z,106.4451072,42.4064864
2025-05-17T01:47:03Z,106.4423232,42.4072
2025-05-17T01:47:22Z,106.4390784,42.4069088
2025-05-17T01:47:41Z,106.4371136,42.4059232
2025-05-17T01:48:03Z,106.4371264,42.4059072
2025-05-17T01:48:21Z,106.4367552,42.4048
2025-05-17T01:48:41Z,106.4370944,42.4048128
2025-05-17T01:49:03Z,106.437216,42.4051328
2025-05-17T01:49:22Z,106.4381248,42.4057472
2025-05-17T01:49:42Z,106.4384704,42.405776
2025-05-17T01:50:01Z,106.4368576,42.4044992
2025-05-17T01:50:23Z,106.4351104,42.4018336
2025-05-17T01:50:43Z,106.4320128,42.4007648
2025-05-17T01:51:01Z,106.4328448,42.3998688
2025-05-17T01:51:22Z,106.4305216,42.3974336
2025-05-17T01:51:42Z,106.4281152,42.3963168
2025-05-17T01:52:03Z,106.425344,42.3946048
2025-05-17T01:52:22Z,106.4243136,42.3924
2025-05-17T01:52:42Z,106.4236736,42.3890336
2025-05-17T01:53:01Z,106.4227648,42.3859776
2025-05-17T01:53:22Z,106.4210816,42.3857184
2025-05-17T01:53:43Z,106.4238144,42.3836832
2025-05-17T01:54:01Z,106.4212928,42.3817344
2025-05-17T01:54:22Z,106.4184576,42.3806528
2025-05-17T01:54:43Z,106.4143232,42.3812128
2025-05-17T01:55:02Z,106.4120512,42.3808128
2025-05-17T01:55:21Z,106.412064,42.3812704
2025-05-17T01:55:48Z,106.4122112,42.3816032
2025-05-17T01:56:10Z,106.4123392,42.3821216
2025-05-17T01:56:27Z,106.4127744,42.3825984
2025-05-17T01:56:48Z,106.4116736,42.3813216
2025-05-17T01:57:08Z,106.4094784,42.378816
2025-05-17T01:57:28Z,106.4068864,42.3761184
2025-05-17T01:57:48Z,106.4038208,42.3745312
2025-05-17T01:58:08Z,106.4012544,42.3730016
2025-05-17T01:58:28Z,106.3998208,42.3707648
2025-05-17T01:58:47Z,106.3979136,42.369328
2025-05-17T01:59:07Z,106.3963648,42.366752
2025-05-17T01:59:27Z,106.3945792,42.363712
2025-05-17T01:59:49Z,106.3934272,42.3615392
2025-05-17T02:00:08Z,106.393216,42.3619456
2025-05-17T02:00:28Z,106.3937984,42.3622688
2025-05-17T02:00:47Z,106.3922624,42.3621952
2025-05-17T02:01:08Z,106.3919616,42.3624352
2025-05-17T02:01:28Z,106.391648,42.3608832
2025-05-17T02:01:47Z,106.3910976,42.3589888
2025-05-17T02:02:07Z,106.3894272,42.3573024
2025-05-17T02:02:27Z,106.3880256,42.355232
2025-05-17T02:02:49Z,106.3847296,42.353744
2025-05-17T02:03:07Z,106.3829888,42.351872
2025-05-17T02:03:27Z,106.38096,42.3493056
2025-05-17T02:03:47Z,106.3788736,42.3466336
2025-05-17T02:04:08Z,106.3767424,42.3440672
2025-05-17T02:04:28Z,106.3750656,42.3412832
2025-05-17T02:04:48Z,106.3743488,42.3390304
2025-05-17T02:05:07Z,106.372032,42.3374368
2025-05-17T02:05:28Z,106.3693696,42.3349728
2025-05-17T02:05:47Z,106.367456,42.3326176
2025-05-17T02:06:07Z,106.365152,42.3308032
2025-05-17T02:06:28Z,106.3608704,42.3298464
2025-05-17T02:06:47Z,106.3584128,42.328288
2025-05-17T02:07:07Z,106.3569344,42.3265504
2025-05-17T02:07:29Z,106.3571392,42.3260544
2025-05-17T02:07:48Z,106.3571456,42.3259968
2025-05-17T02:08:07Z,106.3569152,42.326224
2025-05-17T02:08:27Z,106.357408,42.3266944
2025-05-17T02:08:47Z,106.357344,42.326832
2025-05-17T02:09:07Z,106.3575616,42.3274848
2025-05-17T02:09:52Z,106.3565248,42.3278816
2025-05-17T02:10:08Z,106.356256,42.3280096
2025-05-17T02:10:27Z,106.3557824,42.3282048
2025-05-17T02:10:48Z,106.3549952,42.3280992
2025-05-17T02:11:08Z,106.3541312,42.3281376
2025-05-17T02:11:28Z,106.3513664,42.3269888
2025-05-17T02:11:49Z,106.347648,42.325008
2025-05-17T02:12:07Z,106.3447424,42.3227072
2025-05-17T02:12:28Z,106.3412352,42.320416
2025-05-17T02:12:49Z,106.338176,42.3181728
2025-05-17T02:13:07Z,106.3368704,42.3165216
2025-05-17T02:13:27Z,106.3382272,42.3144928
2025-05-17T02:13:49Z,106.3408832,42.3119968
2025-05-17T02:14:08Z,106.34384,42.3100448
2025-05-17T02:14:27Z,106.346016,42.308496
2025-05-17T02:14:48Z,106.3482816,42.3072768
2025-05-17T02:15:07Z,106.3505408,42.3071264
2025-05-17T02:15:28Z,106.3528,42.3078336
2025-05-17T02:15:48Z,106.3546752,42.3087168
2025-05-17T02:16:08Z,106.3571776,42.309808
2025-05-17T02:16:28Z,106.3603968,42.3114592
2025-05-17T02:16:47Z,106.3638016,42.3130112
2025-05-17T02:17:07Z,106.3673152,42.3139328
2025-05-17T02:17:28Z,106.3706496,42.3138464
2025-05-17T02:17:48Z,106.373408,42.3132896
2025-05-17T02:18:09Z,106.3774592,42.3130656
2025-05-17T02:18:28Z,106.3810816,42.3128512
2025-05-17T02:18:47Z,106.3848448,42.3128448
2025-05-17T02:19:07Z,106.3879232,42.3130112
2025-05-17T02:19:29Z,106.3915648,42.3130272
2025-05-17T02:19:47Z,106.3952576,42.3127744
2025-05-17T02:20:07Z,106.3992064,42.312016
2025-05-17T02:20:28Z,106.4030656,42.3105408
2025-05-17T02:20:48Z,106.4056576,42.3084416
2025-05-17T02:21:08Z,106.4079808,42.3068704
2025-05-17T02:21:29Z,106.41072,42.3054336
2025-05-17T02:21:48Z,106.4139584,42.3037056
2025-05-17T02:22:08Z,106.417056,42.3014592
2025-05-17T02:22:29Z,106.4189632,42.2991296
2025-05-17T02:22:48Z,106.4203584,42.2972448
2025-05-17T02:23:07Z,106.4213504,42.2952128
2025-05-17T02:23:49Z,106.4222976,42.2948288
2025-05-17T02:24:08Z,106.4225472,42.2960064
2025-05-17T02:24:47Z,106.4256192,42.2970208
2025-05-17T02:25:08Z,106.42528,42.297104
2025-05-17T02:25:29Z,106.4273408,42.2970816
2025-05-17T02:25:48Z,106.4300032,42.2975872
2025-05-17T02:26:08Z,106.4335488,42.2965504
2025-05-17T02:26:29Z,106.436576,42.2948544
2025-05-17T02:26:48Z,106.4388224,42.2924256
2025-05-17T02:27:08Z,106.4404672,42.2899904
2025-05-17T02:27:28Z,106.4410624,42.2882048
2025-05-17T02:27:47Z,106.4410496,42.2869536
2025-05-17T02:28:08Z,106.4430464,42.286048
2025-05-17T02:28:53Z,106.4444672,42.2845984
2025-05-17T02:29:08Z,106.4443648,42.284368
2025-05-17T02:29:29Z,106.4428224,42.2846944
2025-05-17T02:29:47Z,106.4441536,42.2851104
2025-05-17T02:30:07Z,106.444544,42.2852672
2025-05-17T02:30:55Z,106.4434944,42.2837536
2025-05-17T02:31:07Z,106.4420608,42.284
2025-05-17T02:32:13Z,106.4447872,42.283168
2025-05-17T02:32:28Z,106.443776,42.2832896
2025-05-17T02:32:49Z,106.4446208,42.284672
2025-05-17T02:33:08Z,106.4432384,42.2842112
2025-05-17T02:33:28Z,106.4446016,42.2833472
2025-05-17T02:33:48Z,106.4443712,42.2845184
2025-05-17T02:34:07Z,106.4432448,42.2836864
2025-05-17T02:34:29Z,106.440544,42.2848768
2025-05-17T02:34:48Z,106.4402176,42.2850944
2025-05-17T02:35:07Z,106.4399552,42.2852128
2025-05-17T02:36:46Z,106.4291328,42.286752
2025-05-17T02:37:09Z,106.4279296,42.2857888
2025-05-17T02:40:13Z,106.3988352,42.2876512
2025-05-17T02:40:27Z,106.396768,42.2881952
2025-05-17T02:40:48Z,106.3941504,42.2902176
2025-05-17T02:41:07Z,106.3921728,42.2920864
2025-05-17T02:41:48Z,106.3870144,42.296368
2025-05-17T02:42:08Z,106.3848832,42.2981536
2025-05-17T02:42:50Z,106.3788736,42.3030816
2025-05-17T02:43:08Z,106.3766272,42.3047424
2025-05-17T02:46:27Z,106.3436416,42.3185184
2025-05-17T02:46:48Z,106.3394944,42.3190912
2025-05-17T02:47:08Z,106.33616,42.3186048
2025-05-17T02:48:19Z,106.3222912,42.3212352
2025-05-17T02:48:28Z,106.3207616,42.3223648
2025-05-17T02:48:48Z,106.3178304,42.3240384
2025-05-17T02:49:08Z,106.3136448,42.3255936
2025-05-17T02:49:57Z,106.304704,42.3302688
2025-05-17T02:50:08Z,106.30304,42.3308512
2025-05-17T02:50:55Z,106.2952576,42.3336192
2025-05-17T02:51:08Z,106.2932608,42.3344576
2025-05-17T02:51:54Z,106.290624,42.3360864
2025-05-17T02:52:10Z,106.2886016,42.3350304
2025-05-17T02:52:50Z,106.2827904,42.3334304
2025-05-17T02:53:09Z,106.2802368,42.3334848
2025-05-17T02:56:26Z,106.2484992,42.3438912
2025-05-17T02:56:52Z,106.244928,42.343968
2025-05-17T02:57:10Z,106.2427456,42.343456
2025-05-17T03:00:32Z,106.2068928,42.336896
2025-05-17T03:00:49Z,106.2041216,42.3360672
2025-05-17T03:01:08Z,106.2015552,42.3349216
2025-05-17T03:04:27Z,106.1724416,42.3199552
2025-05-17T03:04:48Z,106.1704,42.3177984
2025-05-17T03:05:10Z,106.1674944,42.3156096
2025-05-17T03:06:54Z,106.1616896,42.3156384
2025-05-17T03:07:09Z,106.161568,42.3157792
2025-05-17T03:07:58Z,106.1614912,42.3165536
2025-05-17T03:08:08Z,106.1613568,42.3169856
2025-05-17T03:11:19Z,106.1203456,42.3143264
2025-05-17T03:11:28Z,106.1186624,42.3140896
2025-05-17T03:11:50Z,106.1156096,42.3139808
2025-05-17T03:12:08Z,106.1153408,42.3139008
2025-05-17T03:15:32Z,106.0815232,42.31184
2025-05-17T03:15:49Z,106.0792,42.3105472
2025-05-17T03:16:08Z,106.0781376,42.3088416
2025-05-17T03:20:00Z,106.0672832,42.2873504
2025-05-17T03:20:10Z,106.066976,42.2860608
2025-05-17T03:21:39Z,106.068192,42.2805216
2025-05-17T03:21:47Z,106.0684096,42.2798592
2025-05-17T03:22:11Z,106.0711296,42.2783616
2025-05-17T03:22:29Z,106.0733824,42.2765088
2025-05-17T03:22:49Z,106.0746624,42.2754432
2025-05-17T03:23:11Z,106.0758272,42.2760544
2025-05-17T03:23:31Z,106.075872,42.2761728
2025-05-17T03:23:49Z,106.0757824,42.276784
2025-05-17T03:24:09Z,106.0754496,42.2775648
2025-05-17T03:24:27Z,106.0752384,42.277088
2025-05-17T03:24:50Z,106.0766592,42.2747776
2025-05-17T03:25:09Z,106.0758336,42.2726464
2025-05-17T03:25:30Z,106.0740864,42.2707744
2025-05-17T03:25:49Z,106.071488,42.2697536
2025-05-17T03:26:09Z,106.0690688,42.2673504
2025-05-17T03:26:31Z,106.067968,42.2648928
2025-05-17T03:26:49Z,106.0665664,42.2635168
