Collecting time,Longitude,Latitude
2021-04-25T10:22:02Z,101.2548508,32.333966
2021-04-25T10:22:22Z,101.2575622,32.3328571
2021-04-25T10:22:43Z,101.2589908,32.3327237
2021-04-25T10:23:02Z,101.259943,32.3328033
2021-04-25T10:23:23Z,101.2622625,32.3318646
2021-04-25T10:23:42Z,101.262896,32.3309
2021-04-25T10:24:02Z,101.2659334,32.3302619
2021-04-25T10:24:22Z,101.2681482,32.328322
2021-04-25T10:24:43Z,101.2686864,32.3280256
2021-04-25T10:25:02Z,101.2678219,32.3270297
2021-04-25T10:25:23Z,101.2703321,32.3255824
2021-04-25T10:25:42Z,101.2725673,32.3251925
2021-04-25T10:26:04Z,101.2751247,32.3240686
2021-04-25T10:26:24Z,101.2791496,32.3233772
2021-04-25T10:26:44Z,101.2830837,32.3226407
2021-04-25T10:27:03Z,101.2864358,32.3222451
2021-04-25T10:27:25Z,101.2909117,32.3211665
2021-04-25T10:27:44Z,101.2937848,32.3195417
2021-04-25T10:28:03Z,101.2943823,32.3193427
2021-04-25T10:28:22Z,101.2945612,32.3187187
2021-04-25T10:28:42Z,101.2958118,32.3179718
2021-04-25T10:29:02Z,101.2975312,32.3174283
2021-04-25T10:29:23Z,101.3002991,32.3144612
2021-04-25T10:29:42Z,101.3023286,32.31227
2021-04-25T10:30:03Z,101.3047957,32.3096608
2021-04-25T10:30:23Z,101.3068285,32.3069752
2021-04-25T10:30:42Z,101.3089756,32.304362
2021-04-25T10:31:02Z,101.309186,32.3011755
2021-04-25T10:31:22Z,101.3105811,32.2998201
2021-04-25T10:31:42Z,101.3123922,32.2987387
2021-04-25T10:32:02Z,101.3133526,32.2976516
2021-04-25T10:32:24Z,101.314039,32.2965938
2021-04-25T10:32:42Z,101.3148834,32.2937448
2021-04-25T10:33:03Z,101.3152622,32.2924382
2021-04-25T10:33:24Z,101.3166246,32.2915714
2021-04-25T10:33:44Z,101.3175474,32.2901221
2021-04-25T10:34:02Z,101.3172133,32.2894923
2021-04-25T10:34:22Z,101.3157183,32.2896321
2021-04-25T10:34:42Z,101.3143467,32.2893311
2021-04-25T10:35:02Z,101.3134441,32.2874333
2021-04-25T10:35:23Z,101.3160051,32.2832105
2021-04-25T10:35:42Z,101.3186613,32.2794879
2021-04-25T10:36:03Z,101.3226366,32.2759187
2021-04-25T10:36:24Z,101.3268036,32.2732035
2021-04-25T10:36:44Z,101.3300476,32.2710533
2021-04-25T10:37:02Z,101.3295422,32.2698388
2021-04-25T10:37:22Z,101.3286109,32.2690847
2021-04-25T10:37:42Z,101.3286206,32.2698852
2021-04-25T10:38:02Z,101.3278511,32.270439
2021-04-25T10:38:22Z,101.329069,32.2696929
2021-04-25T10:38:42Z,101.3288758,32.2700549
2021-04-25T10:39:02Z,101.3270169,32.2706649
2021-04-25T10:39:25Z,101.3270149,32.270702
2021-04-25T10:39:46Z,101.3270101,32.2706867
2021-04-25T12:01:31Z,101.3270476,32.2707845
2021-04-25T15:01:04Z,101.327045,32.2707331
2021-04-26T00:00:30Z,101.3251234,32.2602565
